homologue_id	protein_id	species_id	user_id	uniprot	swiss_prot_trembl	structure_solved	sunid_p	notes	hits
979	55	4	71	Q63341	n/a	homologue only	n/a	n/a	0
980	125	116	71	P0A3M5	n/a	domains only	82597	n/a	0
981	125	116	71	P0A3M5	n/a	domains only	82597	n/a	0
982	303	1	71	P15260	n/a	y	49293	n/a	0
983	44	115	71	P10298	n/a	homologue only	n/a	n/a	0
984	301	1	71	P34130	n/a	y	57523	n/a	0
985	299	1	71	P43626	n/a	y	49202	n/a	0
986	299	1	71	P43626	n/a	y	49202	n/a	0
987	295	1	71	P45452	n/a	y	55540	n/a	0
988	496	1	62	P21549	n/a	y	89758	n/a	0
989	410	3	62	P97288	n/a	n	n/a	n/a	0
990	299	1	62	P43626	n/a	y	49202	n/a	0
991	339	109	71	test	n/a	y	n/a	n/a	0
992	339	109	71	test	n/a	y	n/a	n/a	0
993	111	109	71	test	n/a	y	n/a	n/a	0
994	111	109	71	test	n/a	n	n/a	n/a	0
995	309	118	71	O34845	n/a	n	n/a	n/a	0
996	71	93	71	Q28603	n/a	y	47283	n/a	0
997	316	121	71	Q59277	n/a	domains only	49386	n/a	0
998	312	119	71	P61711	n/a	y	52123	n/a	0
999	315	1	71	P08047	n/a	domains only	57687	n/a	0
1000	101	9	71	P04414	n/a	y	82781	n/a	0
1001	318	123	71	P00791	n/a	y	50658	n/a	0
1002	318	123	71	P00791	n/a	y	50658	n/a	0
1003	319	1	71	P42702	n/a	n	n/a	n/a	0
1004	56	2	71	P00794	n/a	y	50668	n/a	0
1005	56	2	71	P00794	n/a	y	50668	n/a	0
1006	317	122	71	Q00663	n/a	n	n/a	n/a	0
1007	286	105	71	P03366	n/a	y	50632	n/a	0
1008	320	1	71	Q07108	n/a	y	56442	n/a	0
1009	140	125	71	P30617	n/a	y	51112	n/a	0
1010	321	7	71	P10408	n/a	domains only	111466	n/a	0
1011	323	1	71	Q15306	n/a	n	n/a	n/a	0
1012	323	1	71	Q15306	n/a	n	n/a	n/a	0
1013	322	126	71	Q94424	n/a	n	n/a	n/a	0
1014	322	126	71	Q94424	n/a	n	n/a	n/a	0
1015	346	1	71	P22894	n/a	y	55533	n/a	0
1016	327	127	71	P67875	n/a	n	n/a	n/a	0
1017	248	132	71	Q9DE08	n/a	homologue only	n/a	n/a	0
1018	329	1	71	P17927	n/a	domains only	75680	n/a	0
1019	329	1	71	P17927	n/a	domains only	75680	n/a	0
1020	329	1	71	P17927	n/a	domains only	75680	n/a	0
1021	340	1	71	P40238	n/a	n	n/a	n/a	0
1022	71	4	71	P50596	n/a	homologue only	n/a	n/a	0
1023	71	9	71	O42164	n/a	homologue only	n/a	n/a	0
1024	347	42	71	P30690	n/a	n	n/a	n/a	0
1025	44	123	71	P01248	n/a	homologue only	n/a	n/a	0
1026	342	1	71	P26992	n/a	y	110061	n/a	0
1027	349	80	71	P16311	n/a	n	n/a	n/a	0
1028	44	1	71	P01241	n/a	y	47277	n/a	0
1029	239	1	71	P15692	n/a	domains only	57506	n/a	0
1030	348	1	71	MMP_HUMAN	n/a	n	n/a	n/a	0
1031	348	1	71	MMP_HUMAN	n/a	n	n/a	n/a	0
1032	361	1	71	P09603	n/a	y	47296	n/a	0
1033	361	1	71	P09603	n/a	y	47296	n/a	0
1034	361	1	71	P09603	n/a	y	47296	n/a	0
1035	361	1	71	P09603	n/a	y	47296	n/a	0
1036	354	1	71	P69905	n/a	y	46487	n/a	0
1037	353	134	71	P03679	n/a	n	n/a	n/a	0
1038	351	133	71	Q6DWK3	n/a	n	n/a	n/a	0
1039	355	135	71	P16753	n/a	y	50792	n/a	0
1040	352	1	71	P17936	n/a	n	n/a	n/a	0
1041	239	1	71	P15692	n/a	domains only	57506	n/a	0
1042	361	1	71	P09603	n/a	y	47296	n/a	0
1043	364	1	71	P61812	n/a	y	57511	n/a	0
1044	106	1	71	P00750	n/a	y	63401	n/a	0
1045	106	1	71	P00750	n/a	y	63401	n/a	0
1046	106	1	71	P00750	n/a	y	63401	n/a	0
1047	106	1	71	P00750	n/a	y	63401	n/a	0
1048	350	87	71	P13922	n/a	domains only	88963	n/a	0
1049	497	2	71	P02754	n/a	y	50828	n/a	0
1050	62	2	71	P61823	n/a	y	54079	n/a	0
1051	62	2	71	P61823	n/a	y	54079	n/a	0
1052	113	1	71	P07711	n/a	y	54027	n/a	0
1053	113	1	71	P07711	n/a	y	54027	n/a	0
1054	60	1	71	P01133	n/a	y	69939	n/a	0
1055	241	92	71	P30438	n/a	y	10135	n/a	0
1056	330	1	71	P04085	n/a	n	n/a	n/a	0
1057	286	57	71	P03366	n/a	y	50632	n/a	0
1058	230	73	71	P08700	n/a	homologue only	n/a	n/a	0
1059	234	91	71	P16445	n/a	domains only	71721	n/a	0
1060	286	105	71	P03366	n/a	y	50632	n/a	0
1061	348	1	71	MMP_HUMAN	n/a	n	n/a	n/a	0
1062	324	3	71	n/a	n/a	homologue only	n/a	n/a	0
1063	56	2	71	P00794	n/a	y	50668	n/a	0
1064	314	3	71	Q5R1G1	n/a	y	48934	n/a	0
1065	64	2	71	P05016	n/a	y	47302	n/a	0
1066	313	120	71	Q30596	n/a	n	n/a	n/a	0
1067	234	87	71	O00784	n/a	domains only	71721	n/a	0
1068	38	1	71	P05121	n/a	y	56588	n/a	0
1069	40	1	71	Q99574	n/a	homologue only	n/a	n/a	0
1070	41	1	71	P43235	n/a	y	54029	n/a	0
1071	62	2	71	P61823	n/a	y	54079	n/a	0
1072	286	57	71	P03366	n/a	y	50632	n/a	0
1073	286	57	71	P03366	n/a	y	50632	n/a	0
1074	158	2	71	CD1_PIAL	n/a	n	n/a	n/a	0
1075	158	2	71	CD1_PIAL	n/a	n	n/a	n/a	0
1076	158	2	71	CD1_PIAL	n/a	n	n/a	n/a	0
1077	158	2	71	CD1_PIAL	n/a	n	n/a	n/a	0
1078	256	98	2	Q7QGN4	n/a	n	n/a	n/a	0
1079	256	98	2	Q7QGN4	n/a	n	n/a	n/a	0
1080	256	98	2	Q7QGN4	n/a	n	n/a	n/a	0
1081	256	98	2	Q7QGN4	n/a	n	n/a	n/a	0
1082	256	98	2	Q7QGN4	n/a	n	n/a	n/a	0
1083	256	98	2	Q7QGN4	n/a	n	n/a	n/a	0
1084	256	98	2	Q7QGN4	n/a	n	n/a	n/a	0
1085	256	98	2	Q7QGN4	n/a	n	n/a	n/a	0
1086	256	98	2	Q7QGN4	n/a	n	n/a	n/a	0
1087	253	1	2	Q13772	n/a	n	n/a	n/a	0
1088	42	1	71	P08294	n/a	y	49333	n/a	0
1089	42	1	71	P08294	n/a	y	49333	n/a	0
1090	253	1	2	Q13772	n/a	n	n/a	n/a	0
1091	253	1	2	Q13772	n/a	n	n/a	n/a	0
1092	253	1	2	Q13772	n/a	n	n/a	n/a	0
1093	253	1	2	Q13772	n/a	n	n/a	n/a	0
1094	253	1	2	Q13772	n/a	n	n/a	n/a	0
1095	253	1	2	Q13772	n/a	n	n/a	n/a	0
1096	253	1	2	Q13772	n/a	n	n/a	n/a	0
1097	253	1	2	Q13772	n/a	n	n/a	n/a	0
1098	44	1	71	P01241	n/a	y	47277	n/a	0
1099	158	2	71	CD1_PIAL	n/a	n	n/a	n/a	0
1100	158	2	71	CD1_PIAL	n/a	n	n/a	n/a	0
1101	45	1	71	P01009	n/a	y	56583	n/a	0
1102	158	2	71	CD1_PIAL	n/a	n	n/a	n/a	0
1103	158	2	71	CD1_PIAL	n/a	n	n/a	n/a	0
1104	158	2	71	CD1_PIAL	n/a	n	n/a	n/a	0
1105	46	1	71	P01011	n/a	y	56581	n/a	0
1106	158	2	71	CD1_PIAL	n/a	n	n/a	n/a	0
1107	158	2	71	CD1_PIAL	n/a	n	n/a	n/a	0
1108	158	2	71	CD1_PIAL	n/a	n	n/a	n/a	0
1109	47	1	71	P05155	n/a	homologue only	n/a	n/a	0
1110	158	2	71	CD1_PIAL	n/a	n	n/a	n/a	0
1111	158	2	71	CD1_PIAL	n/a	n	n/a	n/a	0
1112	49	1	71	P04637	n/a	domains only	49420	n/a	0
1113	158	2	71	CD1_PIAL	n/a	n	n/a	n/a	0
1114	158	2	71	CD1_PIAL	n/a	n	n/a	n/a	0
1115	50	1	71	P35225	n/a	y	63533	n/a	0
1116	158	2	71	CD1_PIAL	n/a	n	n/a	n/a	0
1117	131	1	71	P49638	n/a	y	102204	n/a	0
1118	158	2	71	CD1_PIAL	n/a	n	n/a	n/a	0
1119	158	2	71	CD1_PIAL	n/a	n	n/a	n/a	0
1120	52	17	71	Q91507	n/a	n	n/a	n/a	0
1121	52	17	71	Q91507	n/a	n	n/a	n/a	0
1122	158	2	71	CD1_PIAL	n/a	n	n/a	n/a	0
1123	52	17	71	Q91507	n/a	n	n/a	n/a	0
1124	52	17	71	Q91507	n/a	n	n/a	n/a	0
1125	158	2	71	CD1_PIAL	n/a	n	n/a	n/a	0
1126	52	17	71	Q91507	n/a	n	n/a	n/a	0
1127	52	17	71	Q91507	n/a	n	n/a	n/a	0
1128	52	17	71	Q91507	n/a	n	n/a	n/a	0
1129	52	17	71	Q91507	n/a	n	n/a	n/a	0
1130	53	18	71	P81708	n/a	y	53971	n/a	0
1131	53	18	71	P81708	n/a	y	53971	n/a	0
1132	53	18	71	P81708	n/a	y	53971	n/a	0
1133	52	17	71	Q91507	n/a	n	n/a	n/a	0
1134	158	2	71	CD1_PIAL	n/a	n	n/a	n/a	0
1135	211	76	71	P0A263	n/a	n	n/a	n/a	0
1136	157	109	71	test	n/a	y	n/a	n/a	0
1137	157	109	71	test	n/a	y	n/a	n/a	0
1138	111	109	71	test	n/a	n	n/a	n/a	0
1139	111	109	71	test	n/a	n	n/a	n/a	0
1140	158	2	71	CD1_PIAL	n/a	n	n/a	n/a	0
1141	158	2	71	CD1_PIAL	n/a	n	n/a	n/a	0
1142	62	2	71	P61823	n/a	y	n/a	n/a	0
1143	52	17	71	Q91507	n/a	n	n/a	n/a	0
1144	52	17	71	Q91507	n/a	n	n/a	n/a	0
1145	52	17	71	Q91507	n/a	n	n/a	n/a	0
1146	52	17	71	Q91507	n/a	n	n/a	n/a	0
1147	52	17	71	Q91507	n/a	n	n/a	n/a	0
1148	52	17	71	Q91507	n/a	n	n/a	n/a	0
1149	498	98	71	test1	n/a	n	n/a	n/a	0
1150	52	17	71	Q91507	n/a	n	n/a	n/a	0
1151	53	18	71	P81708	n/a	y	53971	n/a	0
1152	53	18	71	P81708	n/a	y	53971	n/a	0
1153	54	7	71	Q8FI03	n/a	homologue only	n/a	n/a	0
1154	54	7	71	Q8FI03	n/a	homologue only	n/a	n/a	0
1155	55	1	71	P39900	n/a	y	69781	n/a	0
1156	56	2	71	P00794	n/a	y	50668	n/a	0
1157	57	19	71	P28784	n/a	y	52139	n/a	0
1158	57	19	71	P28784	n/a	y	52139	n/a	0
1159	158	2	71	CD1_PIAL	n/a	n	n/a	n/a	0
1160	58	20	71	Q90249	n/a	homologue only	n/a	n/a	0
1161	158	2	71	CD1_PIAL	n/a	n	n/a	n/a	0
1162	158	2	71	CD1_PIAL	n/a	n	n/a	n/a	0
1163	158	2	71	CD1_PIAL	n/a	n	n/a	n/a	0
1164	158	2	71	CD1_PIAL	n/a	n	n/a	n/a	0
1165	58	20	71	Q90249	n/a	homologue only	n/a	n/a	0
1166	158	2	71	CD1_PIAL	n/a	n	n/a	n/a	0
1167	158	2	71	CD1_PIAL	n/a	n	n/a	n/a	0
1168	58	20	71	Q90249	n/a	homologue only	n/a	n/a	0
1169	60	1	71	P01133	n/a	y	69939	n/a	0
1170	60	1	71	P01133	n/a	y	69939	n/a	0
1171	497	2	71	P02754	n/a	y	50828	n/a	0
1172	59	1	71	P49863	n/a	y	82125	n/a	0
1173	341	1	71	P47712	n/a	y	49567	n/a	0
1174	341	1	71	P47712	n/a	y	49567	n/a	0
1175	243	1	71	P37173	n/a	domains only	69951	n/a	0
1176	325	1	71	Q13972	n/a	n	n/a	n/a	0
1177	111	98	71	test	n/a	n	n/a	n/a	0
1178	111	43	71	test	n/a	y	n/a	n/a	0
1179	111	1	71	Q13972	n/a	n	n/a	n/a	0
1180	325	1	71	Q13972	n/a	n	n/a	n/a	0
1181	158	1	71	Q13972	n/a	n	n/a	n/a	0
1182	157	1	71	Q13972	n/a	n	n/a	n/a	0
1183	325	98	71	test1	n/a	n	n/a	n/a	0
1184	157	131	71	test	n/a	domains only	n/a	n/a	0
1185	428	131	71	test	n/a	domains only	n/a	n/a	0
1186	416	131	71	test	n/a	domains only	n/a	n/a	0
1187	325	131	71	test	n/a	domains only	n/a	n/a	0
1188	227	131	71	test	n/a	domains only	n/a	n/a	0
1189	90	131	71	test	n/a	domains only	n/a	n/a	0
1190	158	98	71	CD1_PIAL_MMM	n/a	n	n/a	n/a	0
1191	69	1	71	P05231	n/a	y	47273	n/a	0
1192	348	1	71	MMP_HUMAN	n/a	n	n/a	n/a	0
1193	284	111	71	P61872	n/a	homologue only	n/a	n/a	0
1194	113	1	71	P07711	n/a	y	54027	n/a	0
1195	496	1	71	P21549	n/a	y	89758	n/a	0
1196	158	30	62	CD1_P22	n/a	y	n/a	n/a	0
1197	158	30	62	CD1_P22	n/a	y	n/a	n/a	0
1198	158	30	62	CD1_P22	n/a	y	n/a	n/a	0
1199	158	30	62	CD1_P22	n/a	y	n/a	n/a	0
1200	39	98	71	test	n/a	n	n/a	n/a	0
1201	111	109	62	ZONA_MICH	n/a	domains only	n/a	n/a	0
1202	111	98	71	zona_mich	n/a	n	n/a	n/a	0
1203	193	109	71	ZONA_MICH	n/a	domains only	n/a	n/a	0
1204	522	179	71	Q05488	n/a	domains only	52247	n/a	0
1205	522	180	71	Q05488	n/a	domains only	52247	n/a	0
1206	111	109	71	ADAMTS_MICHE	n/a	n	n/a	n/a	0
1207	498	109	71	ADAMTS_MICHE	n/a	n	n/a	n/a	0
1208	158	97	71	CD1	n/a	n	n/a	n/a	0
1209	158	28	71	CD1_PIAL	n/a	domains only	n/a	n/a	0
1210	62	2	71	P61823	n/a	y	54079	n/a	0
1211	522	181	71	Q05509	n/a	domains only	52247	n/a	0
1212	284	111	71	P61872	n/a	homologue only	n/a	n/a	0
1213	284	111	71	P61872	n/a	homologue only	n/a	n/a	0
1214	144	111	71	P61872	n/a	homologue only	n/a	n/a	0
1215	144	111	71	P61872	n/a	homologue only	n/a	n/a	0
1216	62	2	71	P61823	n/a	y	54079	n/a	0
1217	499	2	71	P02769	n/a	n	n/a	n/a	0
1218	499	2	71	P02769	n/a	n	n/a	n/a	0
1219	348	1	71	MMP_HUMAN	n/a	n	n/a	n/a	0
1220	348	1	71	MMP_HUMAN	n/a	n	n/a	n/a	0
1221	144	111	71	P61872	n/a	homologue only	n/a	n/a	0
1222	144	170	71	P22088	n/a	y	63399	n/a	0
1223	144	170	71	P22088	n/a	y	63399	n/a	0
1224	144	170	71	P22088	n/a	y	63399	n/a	0
1225	144	139	71	Q9RBY1	n/a	homologue only	n/a	n/a	0
1226	144	139	71	Q9RBY1	n/a	homologue only	n/a	n/a	0
1227	144	139	71	Q9RBY1	n/a	homologue only	n/a	n/a	0
1228	144	139	71	Q9RBY1	n/a	homologue only	n/a	n/a	0
1229	144	139	71	Q9RBY1	n/a	homologue only	n/a	n/a	0
1230	284	111	71	P61872	n/a	homologue only	n/a	n/a	0
1231	284	111	71	P61872	n/a	homologue only	n/a	n/a	0
1232	482	170	71	P22088	n/a	y	63399	n/a	0
1233	482	170	71	P22088	n/a	y	63399	n/a	0
1234	482	170	71	P22088	n/a	y	63399	n/a	0
1235	366	139	71	Q9RBY1	n/a	homologue only	n/a	n/a	0
1236	366	139	71	Q9RBY1	n/a	homologue only	n/a	n/a	0
1237	366	139	71	Q9RBY1	n/a	homologue only	n/a	n/a	0
1238	366	139	71	Q9RBY1	n/a	homologue only	n/a	n/a	0
1239	366	139	71	Q9RBY1	n/a	homologue only	n/a	n/a	0
1240	284	111	71	P61872	n/a	homologue only	n/a	n/a	0
1241	62	1	71	P07998	n/a	y	54080	n/a	0
1242	341	1	71	P47712	n/a	y	49567	n/a	0
1243	341	1	71	P47712	n/a	y	49567	n/a	0
1244	341	1	71	P47712	n/a	y	49567	n/a	0
1245	243	1	71	P37173	n/a	domains only	69951	n/a	0
1246	243	1	71	P37173	n/a	domains only	69951	n/a	0
1247	243	1	71	P37173	n/a	domains only	69951	n/a	0
1248	502	7	71	P0A6Y1	n/a	y	88881	n/a	0
1249	501	7	71	P0A6X7	n/a	y	88879	n/a	0
1250	47	1	71	P05155	n/a	homologue only	n/a	n/a	0
1251	128	70	71	Q53521	n/a	homologue only	n/a	n/a	0
1252	128	70	71	Q53521	n/a	homologue only	n/a	n/a	0
1253	128	70	71	Q53521	n/a	homologue only	n/a	n/a	0
1254	128	70	71	Q53521	n/a	homologue only	n/a	n/a	0
1255	65	1	71	Q9NBD4	n/a	homologue only	n/a	n/a	0
1256	66	1	71	P23560	n/a	y	57522	n/a	0
1257	66	1	71	P23560	n/a	y	57522	n/a	0
1258	67	23	71	Q7Z032	n/a	n	n/a	n/a	0
1259	102	62	2	P17118	n/a	n	n/a	n/a	0
1260	307	1	71	P01892	n/a	y	54468	n/a	0
1261	307	1	71	P01892	n/a	y	54468	n/a	0
1262	307	1	71	P01892	n/a	y	54468	n/a	0
1263	307	1	71	P01892	n/a	y	54468	n/a	0
1264	308	1	71	P61769	n/a	y	88600	n/a	0
1265	308	1	71	P61769	n/a	y	88600	n/a	0
1266	307	1	71	P01892	n/a	y	54468	n/a	0
1267	70	18	71	Q95LF0	n/a	homologue only	n/a	n/a	0
1268	70	1	71	Q14627	n/a	homologue only	n/a	n/a	0
1269	70	1	71	Q14627	n/a	homologue only	n/a	n/a	0
1270	70	1	71	Q14627	n/a	homologue only	n/a	n/a	0
1271	70	1	71	Q14627	n/a	homologue only	n/a	n/a	0
1272	70	18	71	Q95LF0	n/a	n	n/a	n/a	0
1273	101	9	71	P00565	n/a	domains only	55937	n/a	0
1274	101	9	71	P00565	n/a	domains only	55937	n/a	0
1275	63	22	71	P00825	n/a	y	88778	n/a	0
1276	398	1	71	P13385	n/a	n	n/a	n/a	0
1277	398	1	71	P13385	n/a	n	n/a	n/a	0
1278	398	1	71	P13385	n/a	n	n/a	n/a	0
1279	398	1	71	P13385	n/a	n	n/a	n/a	0
1280	502	7	71	P0A6Y1	n/a	y	88881	n/a	0
1281	501	7	71	P0A6X7	n/a	y	88879	n/a	0
1282	362	136	71	P00782	n/a	y	52751	n/a	0
1283	458	1	71	P00747	n/a	y	63401	n/a	0
1284	71	1	71	Q28603	n/a	y	47283	n/a	0
1285	72	1	71	P20783	n/a	y	57522	n/a	0
1286	73	3	71	P07750	n/a	homologue only	n/a	n/a	0
1287	61	21	71	P06026	n/a	y	50651	n/a	0
1288	523	55	2	P63879	n/a	n	n/a	n/a	0
1289	524	1	2	P06734	n/a	domains only	n/a	n/a	0
1290	525	7	2	P05825	n/a	y	56952	n/a	0
1291	44	1	2	P01241	n/a	y	47277	n/a	0
1292	44	1	2	P01241	n/a	y	47277	n/a	0
1293	44	1	2	P01241	n/a	y	47277	n/a	0
1294	83	1	2	P02753	n/a	y	50819	n/a	0
1295	279	7	2	P00811	n/a	n	n/a	n/a	0
1296	86	108	2	P04156	n/a	y	54103	n/a	0
1297	363	4	2	P63319	n/a	y	57896	n/a	0
1298	363	4	2	P63319	n/a	y	57896	n/a	0
1299	526	60	653	P0AE05	n/a	n	n/a	n/a	0
1300	526	60	2	P0AE05	n/a	n	n/a	n/a	0
1301	527	182	22	EC 1.3.99.1	n/a	n	n/a	n/a	0
1302	528	182	22	EC 1.3.99.1	n/a	n	n/a	n/a	0
1303	529	182	22	EC 1.3.99.1	n/a	n	n/a	n/a	0
1304	135	66	2	P36400	n/a	homologue only	n/a	n/a	0
1305	64	1	2	P60568	n/a	y	47302	n/a	0
1306	64	1	2	P60568	n/a	y	47302	n/a	0
1307	86	1	2	P04156	n/a	y	54103	n/a	0
1308	530	1	2	Q16828	n/a	y	32654	n/a	0
1309	530	1	2	Q16828	n/a	y	32654	n/a	0
1310	530	1	2	Q16828	n/a	y	32654	n/a	0
1311	530	1	2	Q16828	n/a	y	32654	n/a	0
1312	530	1	2	Q16828	n/a	y	32654	n/a	0
1313	531	1	2	P02760	n/a	n	n/a	n/a	0
1314	531	1	2	P02760	n/a	n	n/a	n/a	0
1315	529	182	2	EC 1.3.99.1	n/a	n	n/a	n/a	0
1316	85	1	2	Q9Y5K2	n/a	homologue only	n/a	n/a	0
1317	532	183	876	Q7U4Q1	n/a	n	n/a	n/a	0
1318	532	183	2	Q7U4Q1	n/a	n	n/a	n/a	0
1319	532	183	2	Q7U4Q1	n/a	n	n/a	n/a	0
1320	533	2	22	Q6B4R4	n/a	n	1.71	n/a	0
1321	533	2	2	Q6B4R4	n/a	n	1.71	n/a	0
1322	533	2	2	Q6B4R4	n/a	n	n/a	n/a	0
1323	64	1	996	P60568	n/a	y	47302	n/a	0
1324	64	1	996	P60568	n/a	y	47302	n/a	0
1325	64	1	996	P60568	n/a	y	47302	n/a	0
1326	64	1	996	P60568	n/a	y	47302	n/a	0
1327	64	1	996	P60568	n/a	y	47302	n/a	0
1328	74	1	996	P01579	n/a	y	47320	n/a	0
1329	64	1	996	P60568	n/a	y	47302	n/a	0
1330	64	1	996	P60568	n/a	y	47302	n/a	0
1331	64	1	996	P60568	n/a	y	47302	n/a	0
1332	75	1	996	P01308	n/a	y	56998	n/a	0
1333	76	24	996	Q0JR25	n/a	homologue only	n/a	n/a	0
1334	77	9	996	P28497	n/a	y	90097	n/a	0
1335	77	9	996	P28497	n/a	y	90097	n/a	0
1336	77	9	996	P28497	n/a	y	90097	n/a	0
1337	78	9	996	P14315	n/a	y	90100	n/a	0
1338	78	9	996	P14315	n/a	y	90100	n/a	0
1339	78	9	996	P14315	n/a	y	90100	n/a	0
1340	79	1	996	P07339	n/a	y	50666	n/a	0
1341	80	1	996	P29466	n/a	y	52134	n/a	0
1342	83	1	996	P02753	n/a	y	50819	n/a	0
1343	84	1	996	P01112	n/a	y	52594	n/a	0
1344	83	1	996	P02753	n/a	y	50819	n/a	0
1345	87	1	996	P05113	n/a	y	47294	n/a	0
1346	88	27	996	P09598	n/a	y	48540	n/a	0
1347	89	26	996	P30574	n/a	homologue only	n/a	n/a	0
1348	90	28	996	P03934	n/a	n	n/a	n/a	0
1349	81	6	996	P15436	n/a	n	n/a	n/a	0
1350	81	6	996	P15436	n/a	n	n/a	n/a	0
1351	81	6	996	P15436	n/a	n	n/a	n/a	0
1352	81	6	996	P15436	n/a	n	n/a	n/a	0
1353	81	6	996	P15436	n/a	n	n/a	n/a	0
1354	100	29	996	P03707	n/a	domains only	74698	n/a	0
1355	97	7	996	P0A698	n/a	n	n/a	n/a	0
1356	94	31	996	P60301	n/a	y	57338	n/a	0
1357	92	4	996	P18298	n/a	y	55977	n/a	0
1358	93	32	996	P48635	n/a	y	48273	n/a	0
1359	95	33	996	Q60114	n/a	homologue only	n/a	n/a	0
1360	96	1	996	P45452	n/a	y	55541	n/a	0
1361	99	1	996	P02771	n/a	homologue only	n/a	n/a	0
1362	108	6	996	P35196	n/a	n	n/a	n/a	0
1363	101	35	996	P04414	n/a	y	82781	n/a	0
1364	101	35	996	P04414	n/a	y	82781	n/a	0
1365	101	35	996	P04414	n/a	y	82781	n/a	0
1366	107	1	996	P21246	n/a	n	n/a	n/a	0
1367	112	36	996	P59287	n/a	n	n/a	n/a	0
1368	119	37	996	P49235	n/a	y	51525	n/a	0
1369	111	38	996	O19027	n/a	n	n/a	n/a	0
1370	121	39	996	P26796	n/a	n	n/a	n/a	0
1371	109	40	996	P16184	n/a	y	53608	n/a	0
1372	116	1	996	P03369	n/a	y	50633	n/a	0
1373	115	4	996	P16235	n/a	n	n/a	n/a	0
1374	146	1	996	Q9TPK7	n/a	homologue only	n/a	n/a	0
1375	144	71	996	P32948	n/a	y	53568	n/a	0
1376	144	71	996	P32948	n/a	y	53568	n/a	0
1377	144	71	996	P32948	n/a	y	53568	n/a	0
1378	141	1	996	P98073	n/a	homologue only	n/a	n/a	0
1379	159	42	996	P30688	n/a	n	n/a	n/a	0
1380	156	1	996	P10415	n/a	y	64525	n/a	0
1381	157	7	996	P11458	n/a	n	n/a	n/a	0
1382	149	44	996	P00800	n/a	y	55494	n/a	0
1383	161	45	996	P33185	n/a	y	56376	n/a	0
1384	148	47	996	O87916	n/a	y	69317	n/a	0
1385	167	1	996	P01215	n/a	y	63397	n/a	0
1386	166	7	996	P0A9N4	n/a	y	52001	n/a	0
1387	168	22	996	P00833	n/a	homologue only	n/a	n/a	0
1388	163	48	996	Q12170	n/a	y	48122	n/a	0
1389	164	1	996	P07858	n/a	y	54023	n/a	0
1390	162	49	996	P04830	n/a	y	49216	n/a	0
1391	147	50	996	Q47266	n/a	homologue only	n/a	n/a	0
1392	151	2	996	P21793	n/a	n	n/a	n/a	0
1393	150	48	996	Q01787	n/a	y	48116	n/a	0
1394	152	51	996	Q8TFE5	n/a	y	48212	n/a	0
1395	155	1	996	P49765	n/a	n	n/a	n/a	0
1396	140	52	996	P83410	n/a	y	74903	n/a	0
1397	138	7	996	Q46944	n/a	n	n/a	n/a	0
1398	169	53	996	P23793	n/a	y	103235	n/a	0
1399	173	54	996	P09319	n/a	n	n/a	n/a	0
1400	174	54	996	P09318	n/a	n	n/a	n/a	0
1401	175	55	996	Q7TX69	n/a	homologue only	n/a	n/a	0
1402	172	1	996	P08571	n/a	n	n/a	n/a	0
1403	176	57	996	P03369	n/a	y	50633	n/a	0
1404	81	6	996	P15436	n/a	n	n/a	n/a	0
1405	81	6	996	P15436	n/a	n	n/a	n/a	0
1406	81	6	996	P15436	n/a	n	n/a	n/a	0
1407	114	1	996	P04080	n/a	y	54415	n/a	0
1408	113	1	996	P07711	n/a	y	54027	n/a	0
1409	81	6	996	P15436	n/a	n	n/a	n/a	0
1410	64	1	996	P60568	n/a	y	47302	n/a	0
1411	123	3	996	P12032	n/a	homologue only	n/a	n/a	0
1412	126	22	996	Q9SM44	n/a	n	n/a	n/a	0
1413	125	59	996	P0A3M5	n/a	homologue only	n/a	n/a	0
1414	124	60	996	O05334	n/a	n	n/a	n/a	0
1415	124	60	996	O05334	n/a	n	n/a	n/a	0
1416	106	1	996	P00750	n/a	y	63401	n/a	0
1417	105	61	996	P15445	n/a	y	48626	n/a	0
1418	103	1	996	P00749	n/a	y	57454	n/a	0
1419	130	1	996	P12643	n/a	y	57517	n/a	0
1420	132	63	996	Q934G0	n/a	n	n/a	n/a	0
1421	132	63	996	Q934G0	n/a	n	n/a	n/a	0
1422	132	63	996	Q934G0	n/a	n	n/a	n/a	0
1423	137	64	996	Q8VPJ5	n/a	n	n/a	n/a	0
1424	137	64	996	Q8VPJ5	n/a	n	n/a	n/a	0
1425	177	60	996	Q51487	n/a	n	n/a	n/a	0
1426	181	1	996	Q969F0	n/a	n	n/a	n/a	0
1427	182	67	996	P45663	n/a	homologue only	n/a	n/a	0
1428	185	1	996	O95996	n/a	y	58591	n/a	0
1429	120	7	996	P0AEX9	n/a	y	53863	n/a	0
1430	153	1	996	P09237	n/a	y	55539	n/a	0
1431	104	69	996	P34948	n/a	y	51193	n/a	0
1432	117	1	996	P01034	n/a	y	64232	n/a	0
1433	207	71	996	Q9HCC1	n/a	y	88524	n/a	0
1434	207	72	996	Q9HCC1	n/a	y	88524	n/a	0
1435	207	72	996	Q9HCC1	n/a	y	88524	n/a	0
1436	207	3	996	Q9HCC1	n/a	y	88524	n/a	0
1437	207	71	996	Q9HCC1	n/a	y	88524	n/a	0
1438	212	1	996	P01848; P01850	n/a	y	n/a	n/a	0
1439	146	1	996	Q9TPK7	n/a	homologue only	n/a	n/a	0
