id	title	object_id	content_type_id	pub_date	data
10334	ec-terminal	538	31	2012-01-03 16:47:44	{"id": 538, "value": "RNase E C-terminal Domain"}
10335	c-terminaldomain	538	31	2012-01-03 16:47:44	{"id": 538, "value": "RNase E C-terminal Domain"}
10336	rnaseec-terminal	538	31	2012-01-03 16:47:44	{"id": 538, "value": "RNase E C-terminal Domain"}
10337	ec-terminaldomain	538	31	2012-01-03 16:47:44	{"id": 538, "value": "RNase E C-terminal Domain"}
10338	nadp-dependantds-threo-isocitrate	539	31	2012-01-03 16:47:44	{"id": 539, "value": "NADP-dependant Ds-threo-isocitrate dehydrogenase"}
10339	ds-threo-isocitratedehydrogenase	539	31	2012-01-03 16:47:44	{"id": 539, "value": "NADP-dependant Ds-threo-isocitrate dehydrogenase"}
10340	nadp-dependantds-threo-isocitratedehydrogenase	539	31	2012-01-03 16:47:44	{"id": 539, "value": "NADP-dependant Ds-threo-isocitrate dehydrogenase"}
10341	humancomplex-forming	540	31	2012-01-03 16:47:45	{"id": 540, "value": "Human Complex-forming glycoprotein HC"}
10342	complex-formingglycoprotein	540	31	2012-01-03 16:47:45	{"id": 540, "value": "Human Complex-forming glycoprotein HC"}
10343	glycoproteinhc	540	31	2012-01-03 16:47:45	{"id": 540, "value": "Human Complex-forming glycoprotein HC"}
10344	humancomplex-formingglycoprotein	540	31	2012-01-03 16:47:45	{"id": 540, "value": "Human Complex-forming glycoprotein HC"}
10345	complex-formingglycoproteinhc	540	31	2012-01-03 16:47:45	{"id": 540, "value": "Human Complex-forming glycoprotein HC"}
10346	replicationprotein	541	31	2012-01-03 16:47:45	{"id": 541, "value": "Replication Protein A 70"}
10347	protein70	541	31	2012-01-03 16:47:45	{"id": 541, "value": "Replication Protein A 70"}
10348	replicationprotein70	541	31	2012-01-03 16:47:45	{"id": 541, "value": "Replication Protein A 70"}
10349	goldfishgrowth	542	31	2012-01-03 16:47:45	{"id": 542, "value": "goldfish Growth hormone I"}
10350	growthhormone	542	31	2012-01-03 16:47:45	{"id": 542, "value": "goldfish Growth hormone I"}
10351	hormonei	542	31	2012-01-03 16:47:45	{"id": 542, "value": "goldfish Growth hormone I"}
10352	goldfishgrowthhormone	542	31	2012-01-03 16:47:45	{"id": 542, "value": "goldfish Growth hormone I"}
10353	growthhormonei	542	31	2012-01-03 16:47:45	{"id": 542, "value": "goldfish Growth hormone I"}
10354	goldfishgrowth	543	31	2012-01-03 16:47:45	{"id": 543, "value": "Goldfish growth hormones II"}
10355	growthhormones	543	31	2012-01-03 16:47:45	{"id": 543, "value": "Goldfish growth hormones II"}
10356	hormonesii	543	31	2012-01-03 16:47:45	{"id": 543, "value": "Goldfish growth hormones II"}
10357	goldfishgrowthhormones	543	31	2012-01-03 16:47:45	{"id": 543, "value": "Goldfish growth hormones II"}
10358	growthhormonesii	543	31	2012-01-03 16:47:45	{"id": 543, "value": "Goldfish growth hormones II"}
10359	goldfishgrowth	544	31	2012-01-03 16:47:45	{"id": 544, "value": "Goldfish growth hormone II"}
10360	growthhormone	544	31	2012-01-03 16:47:45	{"id": 544, "value": "Goldfish growth hormone II"}
10361	hormoneii	544	31	2012-01-03 16:47:45	{"id": 544, "value": "Goldfish growth hormone II"}
10362	goldfishgrowthhormone	544	31	2012-01-03 16:47:45	{"id": 544, "value": "Goldfish growth hormone II"}
10363	growthhormoneii	544	31	2012-01-03 16:47:45	{"id": 544, "value": "Goldfish growth hormone II"}
10364	cauliflourmosaic	545	31	2012-01-03 16:47:45	{"id": 545, "value": "Cauliflour mosaic virus capsid protein"}
10365	mosaicvirus	545	31	2012-01-03 16:47:45	{"id": 545, "value": "Cauliflour mosaic virus capsid protein"}
10366	viruscapsid	545	31	2012-01-03 16:47:45	{"id": 545, "value": "Cauliflour mosaic virus capsid protein"}
10367	capsidprotein	545	31	2012-01-03 16:47:45	{"id": 545, "value": "Cauliflour mosaic virus capsid protein"}
10368	cauliflourmosaicvirus	545	31	2012-01-03 16:47:45	{"id": 545, "value": "Cauliflour mosaic virus capsid protein"}
10369	mosaicviruscapsid	545	31	2012-01-03 16:47:45	{"id": 545, "value": "Cauliflour mosaic virus capsid protein"}
10370	viruscapsidprotein	545	31	2012-01-03 16:47:45	{"id": 545, "value": "Cauliflour mosaic virus capsid protein"}
10371	dellaprotein	546	31	2012-01-03 16:47:45	{"id": 546, "value": "DELLA protein RGL3"}
10372	proteinrgl3	546	31	2012-01-03 16:47:45	{"id": 546, "value": "DELLA protein RGL3"}
10373	dellaproteinrgl3	546	31	2012-01-03 16:47:45	{"id": 546, "value": "DELLA protein RGL3"}
10374	apoptoticprotease	547	31	2012-01-03 16:47:45	{"id": 547, "value": "apoptotic protease activating factor"}
10375	proteaseactivating	547	31	2012-01-03 16:47:45	{"id": 547, "value": "apoptotic protease activating factor"}
10376	activatingfactor	547	31	2012-01-03 16:47:45	{"id": 547, "value": "apoptotic protease activating factor"}
10377	apoptoticproteaseactivating	547	31	2012-01-03 16:47:45	{"id": 547, "value": "apoptotic protease activating factor"}
10378	proteaseactivatingfactor	547	31	2012-01-03 16:47:45	{"id": 547, "value": "apoptotic protease activating factor"}
10379	chemoattractiveglycoprotein	548	31	2012-01-03 16:47:45	{"id": 548, "value": "chemoattractive glycoprotein ES20"}
10380	glycoproteines20	548	31	2012-01-03 16:47:45	{"id": 548, "value": "chemoattractive glycoprotein ES20"}
10381	chemoattractiveglycoproteines20	548	31	2012-01-03 16:47:45	{"id": 548, "value": "chemoattractive glycoprotein ES20"}
10382	tumournecrosis	549	31	2012-01-03 16:47:45	{"id": 549, "value": "tumour necrosis factor alpha single-chain variable fragment"}
10383	necrosisfactor	549	31	2012-01-03 16:47:45	{"id": 549, "value": "tumour necrosis factor alpha single-chain variable fragment"}
10384	factoralpha	549	31	2012-01-03 16:47:45	{"id": 549, "value": "tumour necrosis factor alpha single-chain variable fragment"}
10385	alphasingle-chain	549	31	2012-01-03 16:47:45	{"id": 549, "value": "tumour necrosis factor alpha single-chain variable fragment"}
10386	single-chainvariable	549	31	2012-01-03 16:47:45	{"id": 549, "value": "tumour necrosis factor alpha single-chain variable fragment"}
10387	variablefragment	549	31	2012-01-03 16:47:45	{"id": 549, "value": "tumour necrosis factor alpha single-chain variable fragment"}
10388	tumournecrosisfactor	549	31	2012-01-03 16:47:45	{"id": 549, "value": "tumour necrosis factor alpha single-chain variable fragment"}
10389	necrosisfactoralpha	549	31	2012-01-03 16:47:45	{"id": 549, "value": "tumour necrosis factor alpha single-chain variable fragment"}
10390	factoralphasingle-chain	549	31	2012-01-03 16:47:45	{"id": 549, "value": "tumour necrosis factor alpha single-chain variable fragment"}
10391	alphasingle-chainvariable	549	31	2012-01-03 16:47:45	{"id": 549, "value": "tumour necrosis factor alpha single-chain variable fragment"}
10392	single-chainvariablefragment	549	31	2012-01-03 16:47:45	{"id": 549, "value": "tumour necrosis factor alpha single-chain variable fragment"}
10393	humangranulocyte	550	31	2012-01-03 16:47:45	{"id": 550, "value": "Human Granulocyte colony-stimulating factor"}
10394	granulocytecolony-stimulating	550	31	2012-01-03 16:47:45	{"id": 550, "value": "Human Granulocyte colony-stimulating factor"}
10395	colony-stimulatingfactor	550	31	2012-01-03 16:47:45	{"id": 550, "value": "Human Granulocyte colony-stimulating factor"}
10396	humangranulocytecolony-stimulating	550	31	2012-01-03 16:47:45	{"id": 550, "value": "Human Granulocyte colony-stimulating factor"}
10397	granulocytecolony-stimulatingfactor	550	31	2012-01-03 16:47:45	{"id": 550, "value": "Human Granulocyte colony-stimulating factor"}
10398	humangranulocyte-macrophage	551	31	2012-01-03 16:47:45	{"id": 551, "value": "human granulocyte-macrophage colony-stimulating factor"}
10399	granulocyte-macrophagecolony-stimulating	551	31	2012-01-03 16:47:45	{"id": 551, "value": "human granulocyte-macrophage colony-stimulating factor"}
10400	colony-stimulatingfactor	551	31	2012-01-03 16:47:45	{"id": 551, "value": "human granulocyte-macrophage colony-stimulating factor"}
10401	humangranulocyte-macrophagecolony-stimulating	551	31	2012-01-03 16:47:45	{"id": 551, "value": "human granulocyte-macrophage colony-stimulating factor"}
10402	granulocyte-macrophagecolony-stimulatingfactor	551	31	2012-01-03 16:47:45	{"id": 551, "value": "human granulocyte-macrophage colony-stimulating factor"}
10403	cytochromec	552	31	2012-01-03 16:47:45	{"id": 552, "value": "cytochrome c"}
10404	suppressorscytokine	553	31	2012-01-03 16:47:45	{"id": 553, "value": "Suppressors of cytokine signalling"}
10405	cytokinesignalling	553	31	2012-01-03 16:47:45	{"id": 553, "value": "Suppressors of cytokine signalling"}
10406	suppressorscytokinesignalling	553	31	2012-01-03 16:47:45	{"id": 553, "value": "Suppressors of cytokine signalling"}
10407	rad52	554	31	2012-01-03 16:47:45	{"id": 554, "value": "Rad52"}
10408	extracellulardomain	555	31	2012-01-03 16:47:45	{"id": 555, "value": "Extracellular domain of myelin oligodendrocyte glycoprotein"}
10409	domainmyelin	555	31	2012-01-03 16:47:45	{"id": 555, "value": "Extracellular domain of myelin oligodendrocyte glycoprotein"}
10410	myelinoligodendrocyte	555	31	2012-01-03 16:47:45	{"id": 555, "value": "Extracellular domain of myelin oligodendrocyte glycoprotein"}
10411	oligodendrocyteglycoprotein	555	31	2012-01-03 16:47:45	{"id": 555, "value": "Extracellular domain of myelin oligodendrocyte glycoprotein"}
10412	extracellulardomainmyelin	555	31	2012-01-03 16:47:45	{"id": 555, "value": "Extracellular domain of myelin oligodendrocyte glycoprotein"}
10413	domainmyelinoligodendrocyte	555	31	2012-01-03 16:47:45	{"id": 555, "value": "Extracellular domain of myelin oligodendrocyte glycoprotein"}
10414	myelinoligodendrocyteglycoprotein	555	31	2012-01-03 16:47:45	{"id": 555, "value": "Extracellular domain of myelin oligodendrocyte glycoprotein"}
10415	humanparaoxonase	556	31	2012-01-03 16:47:45	{"id": 556, "value": "Human paraoxonase"}
10416	monokine	557	31	2012-01-03 16:47:45	{"id": 557, "value": "monokine"}
10417	gamma-interferon-inducedmonokine	558	31	2012-01-03 16:47:45	{"id": 558, "value": "Gamma-interferon-induced monokine"}
10418	henegg-	559	31	2012-01-03 16:47:45	{"id": 559, "value": "Hen egg- white lysozyme"}
10419	egg-white	559	31	2012-01-03 16:47:45	{"id": 559, "value": "Hen egg- white lysozyme"}
10420	whitelysozyme	559	31	2012-01-03 16:47:45	{"id": 559, "value": "Hen egg- white lysozyme"}
10421	henegg-white	559	31	2012-01-03 16:47:45	{"id": 559, "value": "Hen egg- white lysozyme"}
10422	egg-whitelysozyme	559	31	2012-01-03 16:47:45	{"id": 559, "value": "Hen egg- white lysozyme"}
10423	trichosantheskirilowii	560	31	2012-01-03 16:47:45	{"id": 560, "value": "Trichosanthes kirilowii defensin"}
10424	kirilowiidefensin	560	31	2012-01-03 16:47:45	{"id": 560, "value": "Trichosanthes kirilowii defensin"}
10425	trichosantheskirilowiidefensin	560	31	2012-01-03 16:47:45	{"id": 560, "value": "Trichosanthes kirilowii defensin"}
10426	stromalcell-derived	561	31	2012-01-03 16:47:45	{"id": 561, "value": "Stromal cell-derived factor-1a"}
10427	cell-derivedfactor-1a	561	31	2012-01-03 16:47:45	{"id": 561, "value": "Stromal cell-derived factor-1a"}
10428	stromalcell-derivedfactor-1a	561	31	2012-01-03 16:47:45	{"id": 561, "value": "Stromal cell-derived factor-1a"}
10429	ccchemokine	562	31	2012-01-03 16:47:45	{"id": 562, "value": "CC Chemokine RANTES"}
10430	chemokinerantes	562	31	2012-01-03 16:47:45	{"id": 562, "value": "CC Chemokine RANTES"}
10431	ccchemokinerantes	562	31	2012-01-03 16:47:45	{"id": 562, "value": "CC Chemokine RANTES"}
10432	ccchemokine	563	31	2012-01-03 16:47:45	{"id": 563, "value": "CC Chemokine Lymphotactin"}
10433	chemokinelymphotactin	563	31	2012-01-03 16:47:45	{"id": 563, "value": "CC Chemokine Lymphotactin"}
10434	ccchemokinelymphotactin	563	31	2012-01-03 16:47:45	{"id": 563, "value": "CC Chemokine Lymphotactin"}
10435	cx3cchemokine	564	31	2012-01-03 16:47:45	{"id": 564, "value": "CX3C chemokine fractalkine"}
10436	chemokinefractalkine	564	31	2012-01-03 16:47:45	{"id": 564, "value": "CX3C chemokine fractalkine"}
10437	cx3cchemokinefractalkine	564	31	2012-01-03 16:47:45	{"id": 564, "value": "CX3C chemokine fractalkine"}
10438	alkalinephosphatase	565	31	2012-01-03 16:47:45	{"id": 565, "value": "Alkaline phosphatase"}
10439	citratesynthase	566	31	2012-01-03 16:47:45	{"id": 566, "value": "Citrate synthase"}
10440	humanmacrophage	567	31	2012-01-03 16:47:45	{"id": 567, "value": "Human macrophage elastase catalytic  domain"}
10441	macrophageelastase	567	31	2012-01-03 16:47:45	{"id": 567, "value": "Human macrophage elastase catalytic  domain"}
10442	elastasecatalytic	567	31	2012-01-03 16:47:45	{"id": 567, "value": "Human macrophage elastase catalytic  domain"}
10443	catalyticdomain	567	31	2012-01-03 16:47:45	{"id": 567, "value": "Human macrophage elastase catalytic  domain"}
10444	humanmacrophageelastase	567	31	2012-01-03 16:47:45	{"id": 567, "value": "Human macrophage elastase catalytic  domain"}
10445	macrophageelastasecatalytic	567	31	2012-01-03 16:47:45	{"id": 567, "value": "Human macrophage elastase catalytic  domain"}
10446	elastasecatalyticdomain	567	31	2012-01-03 16:47:45	{"id": 567, "value": "Human macrophage elastase catalytic  domain"}
10447	glucose6-phosphate	568	31	2012-01-03 16:47:45	{"id": 568, "value": "Glucose 6-phosphate dehydrogenase"}
10448	6-phosphatedehydrogenase	568	31	2012-01-03 16:47:45	{"id": 568, "value": "Glucose 6-phosphate dehydrogenase"}
10449	glucose6-phosphatedehydrogenase	568	31	2012-01-03 16:47:45	{"id": 568, "value": "Glucose 6-phosphate dehydrogenase"}
10450	chymotrypsininhibitor	569	31	2012-01-03 16:47:45	{"id": 569, "value": "Chymotrypsin inhibitor"}
10451	mannose-bindinglectin	570	31	2012-01-03 16:47:45	{"id": 570, "value": "Mannose-binding lectin"}
10452	luciferase	571	31	2012-01-03 16:47:45	{"id": 571, "value": "Luciferase"}
10453	humangelatinase	572	31	2012-01-03 16:47:45	{"id": 572, "value": " Human Gelatinase A"}
10454	humangelatinase	573	31	2012-01-03 16:47:45	{"id": 573, "value": "Human Gelatinase A without fibronectine like insert"}
10455	gelatinasewithout	573	31	2012-01-03 16:47:45	{"id": 573, "value": "Human Gelatinase A without fibronectine like insert"}
10456	withoutfibronectine	573	31	2012-01-03 16:47:45	{"id": 573, "value": "Human Gelatinase A without fibronectine like insert"}
10457	fibronectinelike	573	31	2012-01-03 16:47:45	{"id": 573, "value": "Human Gelatinase A without fibronectine like insert"}
10458	likeinsert	573	31	2012-01-03 16:47:45	{"id": 573, "value": "Human Gelatinase A without fibronectine like insert"}
10459	humangelatinasewithout	573	31	2012-01-03 16:47:45	{"id": 573, "value": "Human Gelatinase A without fibronectine like insert"}
10460	gelatinasewithoutfibronectine	573	31	2012-01-03 16:47:45	{"id": 573, "value": "Human Gelatinase A without fibronectine like insert"}
10461	withoutfibronectinelike	573	31	2012-01-03 16:47:45	{"id": 573, "value": "Human Gelatinase A without fibronectine like insert"}
10462	fibronectinelikeinsert	573	31	2012-01-03 16:47:45	{"id": 573, "value": "Human Gelatinase A without fibronectine like insert"}
10463	trypsininhibitor	574	31	2012-01-03 16:47:45	{"id": 574, "value": "Trypsin inhibitor"}
10464	fasligand	575	31	2012-01-03 16:47:45	{"id": 575, "value": "Fas ligand interfering protein"}
10465	ligandinterfering	575	31	2012-01-03 16:47:45	{"id": 575, "value": "Fas ligand interfering protein"}
10466	interferingprotein	575	31	2012-01-03 16:47:45	{"id": 575, "value": "Fas ligand interfering protein"}
10467	fasligandinterfering	575	31	2012-01-03 16:47:45	{"id": 575, "value": "Fas ligand interfering protein"}
10468	ligandinterferingprotein	575	31	2012-01-03 16:47:45	{"id": 575, "value": "Fas ligand interfering protein"}
10469	urodilatin	576	31	2012-01-03 16:47:45	{"id": 576, "value": "Urodilatin"}
10470	xylanase	577	31	2012-01-03 16:47:45	{"id": 577, "value": "xylanase"}
10471	anti-tumornecrosis	578	31	2012-01-03 16:47:45	{"id": 578, "value": "anti-Tumor necrosis factor single chain Fv"}
10472	necrosisfactor	578	31	2012-01-03 16:47:45	{"id": 578, "value": "anti-Tumor necrosis factor single chain Fv"}
10473	factorsingle	578	31	2012-01-03 16:47:45	{"id": 578, "value": "anti-Tumor necrosis factor single chain Fv"}
10474	singlechain	578	31	2012-01-03 16:47:45	{"id": 578, "value": "anti-Tumor necrosis factor single chain Fv"}
10475	chainfv	578	31	2012-01-03 16:47:45	{"id": 578, "value": "anti-Tumor necrosis factor single chain Fv"}
10476	anti-tumornecrosisfactor	578	31	2012-01-03 16:47:45	{"id": 578, "value": "anti-Tumor necrosis factor single chain Fv"}
10477	necrosisfactorsingle	578	31	2012-01-03 16:47:45	{"id": 578, "value": "anti-Tumor necrosis factor single chain Fv"}
10478	factorsinglechain	578	31	2012-01-03 16:47:45	{"id": 578, "value": "anti-Tumor necrosis factor single chain Fv"}
10479	singlechainfv	578	31	2012-01-03 16:47:45	{"id": 578, "value": "anti-Tumor necrosis factor single chain Fv"}
10480	surfaceantigen	581	31	2012-01-03 16:47:45	{"id": 581, "value": "Surface antigen protein 1"}
10481	antigenprotein	581	31	2012-01-03 16:47:45	{"id": 581, "value": "Surface antigen protein 1"}
10482	protein1	581	31	2012-01-03 16:47:45	{"id": 581, "value": "Surface antigen protein 1"}
10483	surfaceantigenprotein	581	31	2012-01-03 16:47:45	{"id": 581, "value": "Surface antigen protein 1"}
10484	antigenprotein1	581	31	2012-01-03 16:47:45	{"id": 581, "value": "Surface antigen protein 1"}
10485	tumornecrosis	582	31	2012-01-03 16:47:45	{"id": 582, "value": "Tumor necrosis factor (TNF)-stimulated gene-6"}
10486	necrosisfactor	582	31	2012-01-03 16:47:45	{"id": 582, "value": "Tumor necrosis factor (TNF)-stimulated gene-6"}
10487	factortnf-stimulated	582	31	2012-01-03 16:47:45	{"id": 582, "value": "Tumor necrosis factor (TNF)-stimulated gene-6"}
10488	tnf-stimulatedgene-6	582	31	2012-01-03 16:47:45	{"id": 582, "value": "Tumor necrosis factor (TNF)-stimulated gene-6"}
10489	tumornecrosisfactor	582	31	2012-01-03 16:47:45	{"id": 582, "value": "Tumor necrosis factor (TNF)-stimulated gene-6"}
10490	necrosisfactortnf-stimulated	582	31	2012-01-03 16:47:45	{"id": 582, "value": "Tumor necrosis factor (TNF)-stimulated gene-6"}
10491	factortnf-stimulatedgene-6	582	31	2012-01-03 16:47:45	{"id": 582, "value": "Tumor necrosis factor (TNF)-stimulated gene-6"}
10492	trypsininhibitor	583	31	2012-01-03 16:47:45	{"id": 583, "value": "Trypsin Inhibitor (TI)"}
10493	inhibitorti	583	31	2012-01-03 16:47:45	{"id": 583, "value": "Trypsin Inhibitor (TI)"}
10494	trypsininhibitorti	583	31	2012-01-03 16:47:45	{"id": 583, "value": "Trypsin Inhibitor (TI)"}
10495	linkmodule	584	31	2012-01-03 16:47:45	{"id": 584, "value": "Link module from human TSG-6"}
10496	modulefrom	584	31	2012-01-03 16:47:45	{"id": 584, "value": "Link module from human TSG-6"}
10497	fromhuman	584	31	2012-01-03 16:47:45	{"id": 584, "value": "Link module from human TSG-6"}
10498	humantsg-6	584	31	2012-01-03 16:47:45	{"id": 584, "value": "Link module from human TSG-6"}
10499	linkmodulefrom	584	31	2012-01-03 16:47:45	{"id": 584, "value": "Link module from human TSG-6"}
10500	modulefromhuman	584	31	2012-01-03 16:47:45	{"id": 584, "value": "Link module from human TSG-6"}
10501	fromhumantsg-6	584	31	2012-01-03 16:47:45	{"id": 584, "value": "Link module from human TSG-6"}
10502	60kda	585	31	2012-01-03 16:47:45	{"id": 585, "value": "60 kDa chaperonin groEL protein"}
10503	kdachaperonin	585	31	2012-01-03 16:47:45	{"id": 585, "value": "60 kDa chaperonin groEL protein"}
10504	chaperoningroel	585	31	2012-01-03 16:47:45	{"id": 585, "value": "60 kDa chaperonin groEL protein"}
10505	groelprotein	585	31	2012-01-03 16:47:45	{"id": 585, "value": "60 kDa chaperonin groEL protein"}
10506	60kdachaperonin	585	31	2012-01-03 16:47:45	{"id": 585, "value": "60 kDa chaperonin groEL protein"}
10507	kdachaperoningroel	585	31	2012-01-03 16:47:45	{"id": 585, "value": "60 kDa chaperonin groEL protein"}
10508	chaperoningroelprotein	585	31	2012-01-03 16:47:45	{"id": 585, "value": "60 kDa chaperonin groEL protein"}
10509	10kda	586	31	2012-01-03 16:47:45	{"id": 586, "value": "10 kDa chaperonin groES protein"}
10510	kdachaperonin	586	31	2012-01-03 16:47:45	{"id": 586, "value": "10 kDa chaperonin groES protein"}
10511	chaperoningroes	586	31	2012-01-03 16:47:45	{"id": 586, "value": "10 kDa chaperonin groES protein"}
10512	groesprotein	586	31	2012-01-03 16:47:45	{"id": 586, "value": "10 kDa chaperonin groES protein"}
10513	10kdachaperonin	586	31	2012-01-03 16:47:45	{"id": 586, "value": "10 kDa chaperonin groES protein"}
10514	kdachaperoningroes	586	31	2012-01-03 16:47:45	{"id": 586, "value": "10 kDa chaperonin groES protein"}
10515	chaperoningroesprotein	586	31	2012-01-03 16:47:45	{"id": 586, "value": "10 kDa chaperonin groES protein"}
10516	510-methylenetetrahydrofolatereductase	587	31	2012-01-03 16:47:45	{"id": 587, "value": "5,10-methylenetetrahydrofolate reductase"}
10517	510-methylenetetrahydroforatereductase	588	31	2012-01-03 16:47:45	{"id": 588, "value": "5,10-methylenetetrahydroforate reductase"}
10518	d-lactatedehydrogenase	589	31	2012-01-03 16:47:45	{"id": 589, "value": "D-lactate dehydrogenase"}
10519	alfa-glucosidase	590	31	2012-01-03 16:47:45	{"id": 590, "value": "Alfa- glucosidase"}
10520	gprotein-coupled	591	31	2012-01-03 16:47:45	{"id": 591, "value": "G protein-coupled receptor G alpha subunit"}
10521	protein-coupledreceptor	591	31	2012-01-03 16:47:45	{"id": 591, "value": "G protein-coupled receptor G alpha subunit"}
10522	receptorg	591	31	2012-01-03 16:47:45	{"id": 591, "value": "G protein-coupled receptor G alpha subunit"}
10523	galpha	591	31	2012-01-03 16:47:45	{"id": 591, "value": "G protein-coupled receptor G alpha subunit"}
10524	alphasubunit	591	31	2012-01-03 16:47:45	{"id": 591, "value": "G protein-coupled receptor G alpha subunit"}
10525	gprotein-coupledreceptor	591	31	2012-01-03 16:47:45	{"id": 591, "value": "G protein-coupled receptor G alpha subunit"}
10526	protein-coupledreceptorg	591	31	2012-01-03 16:47:45	{"id": 591, "value": "G protein-coupled receptor G alpha subunit"}
10527	receptorgalpha	591	31	2012-01-03 16:47:45	{"id": 591, "value": "G protein-coupled receptor G alpha subunit"}
10528	galphasubunit	591	31	2012-01-03 16:47:45	{"id": 591, "value": "G protein-coupled receptor G alpha subunit"}
10529	newthrombolytic	592	31	2012-01-03 16:47:45	{"id": 592, "value": "New thrombolytic agent"}
10530	thrombolyticagent	592	31	2012-01-03 16:47:45	{"id": 592, "value": "New thrombolytic agent"}
10531	newthrombolyticagent	592	31	2012-01-03 16:47:45	{"id": 592, "value": "New thrombolytic agent"}
10532	hahellin	593	31	2012-01-03 16:47:46	{"id": 593, "value": "Hahellin"}
10533	dystrophin	594	31	2012-01-03 16:47:46	{"id": 594, "value": "Dystrophin"}
10534	heatshock	595	31	2012-01-03 16:47:46	{"id": 595, "value": "Heat shock protein 26"}
10535	shockprotein	595	31	2012-01-03 16:47:46	{"id": 595, "value": "Heat shock protein 26"}
10536	protein26	595	31	2012-01-03 16:47:46	{"id": 595, "value": "Heat shock protein 26"}
10537	heatshockprotein	595	31	2012-01-03 16:47:46	{"id": 595, "value": "Heat shock protein 26"}
10538	shockprotein26	595	31	2012-01-03 16:47:46	{"id": 595, "value": "Heat shock protein 26"}
10539	anti-humanferritin	596	31	2012-01-03 16:47:46	{"id": 596, "value": "Anti-human ferritin antibody F11 VL domain"}
10540	ferritinantibody	596	31	2012-01-03 16:47:46	{"id": 596, "value": "Anti-human ferritin antibody F11 VL domain"}
10541	antibodyf11	596	31	2012-01-03 16:47:46	{"id": 596, "value": "Anti-human ferritin antibody F11 VL domain"}
10542	f11vl	596	31	2012-01-03 16:47:46	{"id": 596, "value": "Anti-human ferritin antibody F11 VL domain"}
10543	vldomain	596	31	2012-01-03 16:47:46	{"id": 596, "value": "Anti-human ferritin antibody F11 VL domain"}
10544	anti-humanferritinantibody	596	31	2012-01-03 16:47:46	{"id": 596, "value": "Anti-human ferritin antibody F11 VL domain"}
10545	ferritinantibodyf11	596	31	2012-01-03 16:47:46	{"id": 596, "value": "Anti-human ferritin antibody F11 VL domain"}
10546	antibodyf11vl	596	31	2012-01-03 16:47:46	{"id": 596, "value": "Anti-human ferritin antibody F11 VL domain"}
10547	f11vldomain	596	31	2012-01-03 16:47:46	{"id": 596, "value": "Anti-human ferritin antibody F11 VL domain"}
10548	streptokinase	597	31	2012-01-03 16:47:46	{"id": 597, "value": "Streptokinase"}
10549	maltodextringlucosidase	598	31	2012-01-03 16:47:46	{"id": 598, "value": "Maltodextrin glucosidase"}
10550	nucleoproteinsevere	599	31	2012-01-03 16:47:46	{"id": 599, "value": "Nucleoprotein Severe acute respiratory syndrome coronavirus"}
10551	severeacute	599	31	2012-01-03 16:47:46	{"id": 599, "value": "Nucleoprotein Severe acute respiratory syndrome coronavirus"}
10552	acuterespiratory	599	31	2012-01-03 16:47:46	{"id": 599, "value": "Nucleoprotein Severe acute respiratory syndrome coronavirus"}
10553	respiratorysyndrome	599	31	2012-01-03 16:47:46	{"id": 599, "value": "Nucleoprotein Severe acute respiratory syndrome coronavirus"}
10554	syndromecoronavirus	599	31	2012-01-03 16:47:46	{"id": 599, "value": "Nucleoprotein Severe acute respiratory syndrome coronavirus"}
10555	nucleoproteinsevereacute	599	31	2012-01-03 16:47:46	{"id": 599, "value": "Nucleoprotein Severe acute respiratory syndrome coronavirus"}
10556	severeacuterespiratory	599	31	2012-01-03 16:47:46	{"id": 599, "value": "Nucleoprotein Severe acute respiratory syndrome coronavirus"}
10557	acuterespiratorysyndrome	599	31	2012-01-03 16:47:46	{"id": 599, "value": "Nucleoprotein Severe acute respiratory syndrome coronavirus"}
10558	respiratorysyndromecoronavirus	599	31	2012-01-03 16:47:46	{"id": 599, "value": "Nucleoprotein Severe acute respiratory syndrome coronavirus"}
10559	choleraenterotoxin	600	31	2012-01-03 16:47:46	{"id": 600, "value": "Cholera enterotoxin subunit A [Precursor]"}
10560	enterotoxinsubunit	600	31	2012-01-03 16:47:46	{"id": 600, "value": "Cholera enterotoxin subunit A [Precursor]"}
10561	subunitprecursor	600	31	2012-01-03 16:47:46	{"id": 600, "value": "Cholera enterotoxin subunit A [Precursor]"}
10562	choleraenterotoxinsubunit	600	31	2012-01-03 16:47:46	{"id": 600, "value": "Cholera enterotoxin subunit A [Precursor]"}
10563	enterotoxinsubunitprecursor	600	31	2012-01-03 16:47:46	{"id": 600, "value": "Cholera enterotoxin subunit A [Precursor]"}
10564	triacylglycerollipase	601	31	2012-01-03 16:47:46	{"id": 601, "value": "Triacylglycerol lipase"}
10565	interferonregulatory	602	31	2012-01-03 16:47:46	{"id": 602, "value": "Interferon regulatory factor 8"}
10566	regulatoryfactor	602	31	2012-01-03 16:47:46	{"id": 602, "value": "Interferon regulatory factor 8"}
10567	factor8	602	31	2012-01-03 16:47:46	{"id": 602, "value": "Interferon regulatory factor 8"}
10568	interferonregulatoryfactor	602	31	2012-01-03 16:47:46	{"id": 602, "value": "Interferon regulatory factor 8"}
10569	regulatoryfactor8	602	31	2012-01-03 16:47:46	{"id": 602, "value": "Interferon regulatory factor 8"}
